LEM: log-linear and event history analysis with missing data.
Developed by Jeroen Vermunt (c), Tilburg University, The Netherlands.
Version 1.0 (September 18, 1997).


*** INPUT ***

  lat 2
man 8
dim 2 2 2 2 2 2 2 2 2 3
lab Y Z A B C D E S T G
mod SG T|SG {SG ST GT} YZ|SGT {SGTYZ} A|Y B|Y E|Y C|Z D|Z
ite 10000
dat [0 0 0 0 0 1 0 0 1 0 1 0 0 1 0 0 1 0 0 0 0 0 1 0 4 0 0 1 0 1 1 0 0 2 1 0 6 3 1 3 1 1 4 4 1 1 1 0 0 0 1 0 2 1 0 0 0 0 0 0 2 3 0 0 2 2 0 3 2 0 4 1 0 1 1 0 1 1 2 1 0 0 0 0 4 7 4 0 4 2 4 2 0 0 3 2 0 1 0 8 1 2 1 0 0 5 3 7 0 1 0 3 5 3 0 0 1 1 2 2 2 0 1 9 4 2 8 3 0 12 6 1 10 3 1 6 2 1 7 3 1 11 6 3 0 1 0 2 10 13 3 2 2 8 21 47 0 3 1 1 11 10 2 1 5 4 13 17 1 1 2 9 7 7 3 3 0 7 11 8 1 4 0 3 7 5 1 9 1 3 6 4 0 0 0 1 0 1 0 0 0 1 0 0 1 3 2 0 0 2 0 3 0 0 0 1 2 1 0 0 0 0 2 1 0 1 0 1 11 6 5 2 4 0 13 7 4 1 1 1 1 1 0 0 0 1 1 0 0 0 0 3 1 5 10 1 0 5 0 2 4 1 4 5 3 2 0 0 1 0 2 0 2 0 0 0 10 17 4 0 3 1 5 7 4 3 5 4 0 0 0 3 0 1 0 2 0 4 2 4 1 3 0 0 2 1 1 1 3 2 0 2 2 1 0 7 0 3 6 0 1 8 4 1 13 7 1 10 4 3 9 8 6 4 6 9 0 1 0 3 4 6 4 0 6 6 4 15 5 7 4 2 7 8 2 6 9 3 15 24 6 1 1 3 4 3 3 4 4 7 5 5 14 8 6 6 9 5 7 6 8 6 17 4]
see 576



*** STATISTICS ***

  Number of iterations = 129
  Converge criterion   = 0.0000009204
  Seed random values   = 576

  X-squared            = 396.6409 (0.0056)
  L-squared            = 397.9029 (0.0049)
  Cressie-Read         = 378.1579 (0.0292)
  Dissimilarity index  = 0.1992
  Degrees of freedom   = 328
  Log-likelihood       = -6220.37133
  Number of parameters = 55 (+1)
  Sample size          = 1156.0
  BIC(L-squared)       = -1915.3897
  AIC(L-squared)       = -258.0971
  BIC(log-likelihood)  = 12828.6423
  AIC(log-likelihood)  = 12550.7427

  Eigenvalues information matrix
    1367.8064  1281.2661  1171.5173  1169.9173  1153.1052  1103.6574
    1041.1118  1030.3136   956.4614   942.5347   869.3793   866.9752
     734.7970   683.2579   642.6489   616.2364   569.0861   557.5233
     482.8920   429.1817   409.4449   381.9022   370.9609   366.6705
     345.7553   328.9263   305.6926   270.6813   262.0285   238.0777
     216.3969   197.4505   176.0356   149.4080   143.3176   108.5535
     102.4846    94.4803    82.9705    64.4581    56.6305    45.7240
      36.9479    33.7824    25.3567    19.3743    13.8152     7.5710
       4.7089     0.0016     0.0007     0.0004     0.0002    -0.0000
      -0.0003

WARNING: 6 (nearly) boundary or non-identified (log-linear) parameters



*** FREQUENCIES ***

  A B C D E S T G     observed  estimated  std. res.
  E  1   0.6188  0.6188  0.1227  0.1227
  E  2   0.3812  0.3812  0.8773  0.8773
  S  1   0.3076  0.4168  0.5061  0.5473
  S  2   0.6924  0.5832  0.4939  0.4527
  T  1   0.0857  0.2179  0.5619  0.7555
  T  2   0.9143  0.7821  0.4381  0.2445
  G  1   0.1283  0.6528  0.0468  0.4198
  G  2   0.3285  0.2637  0.4212  0.4016
  G  3   0.5432  0.0835  0.5319  0.1786

E = 0.2076, lambda = 0.6856
